TransactionID,CustomerID,ProductID,Price,Qty,TotalAmount,StoreID,StoreName,Product Name
TR18564,192,P6,18000,1,18000,1,Prima Tendean,Cashew
TR23247,158,P9,10000,5,50000,14,Priangan,Yoghurt
TR26954,434,P10,15000,5,75000,13,Buana,Cheese Stick
TR27968,286,P7,9400,4,37600,1,Prima Tendean,Coffee Candy
TR29132,121,P6,18000,3,54000,5,Bonafid,Cashew
TR43837,180,P7,9400,6,56400,6,Lingga,Coffee Candy
TR46117,26,P7,9400,3,28200,8,Sinar Harapan,Coffee Candy
TR57004,315,P9,10000,7,70000,1,Prima Tendean,Yoghurt
TR62593,281,P5,4200,2,8400,2,Prima Kelapa Dua,Thai Tea
TR64665,216,P2,3200,7,22400,12,Prestasi Utama,Ginger Candy 
TR76558,201,P5,4200,4,16800,11,Sinar Harapan,Thai Tea
TR78226,150,P10,15000,3,45000,3,Prima Kota,Cheese Stick
TR82377,356,P9,10000,5,50000,2,Prima Kelapa Dua,Yoghurt
TR95512,386,P9,10000,7,70000,12,Prestasi Utama,Yoghurt
TR11029,229,P10,15000,2,30000,2,Prima Kelapa Dua,Cheese Stick
TR18632,142,P9,10000,2,20000,11,Sinar Harapan,Yoghurt
TR28042,40,P7,9400,4,37600,1,Prima Tendean,Coffee Candy
TR43584,221,P1,8800,3,26400,13,Buana,Choco Bar
TR48790,419,P9,10000,7,70000,6,Lingga,Yoghurt
TR50341,286,P7,9400,3,28200,14,Priangan,Coffee Candy
TR52408,353,P5,4200,3,12600,14,Priangan,Thai Tea
TR54287,15,P9,10000,3,30000,1,Prima Tendean,Yoghurt
TR56131,438,P9,10000,6,60000,9,Lingga,Yoghurt
TR59229,377,P3,7500,5,37500,8,Sinar Harapan,Crackers
TR59918,92,P7,9400,5,47000,12,Prestasi Utama,Coffee Candy
TR62875,138,P9,10000,3,30000,1,Prima Tendean,Yoghurt
TR63743,232,P7,9400,4,37600,10,Harapan Baru,Coffee Candy
TR75956,63,P4,12000,1,12000,1,Prima Tendean,Potato Chip
TR91249,191,P10,15000,1,15000,14,Priangan,Cheese Stick
TR98478,171,P6,18000,2,36000,11,Sinar Harapan,Cashew
TR99770,114,P1,8800,10,88000,3,Prima Kota,Choco Bar
TR11204,278,P1,8800,5,44000,11,Sinar Harapan,Choco Bar
TR11859,447,P6,18000,4,72000,9,Lingga,Cashew
TR22704,427,P10,15000,3,45000,3,Prima Kota,Cheese Stick
TR27209,82,P4,12000,1,12000,14,Priangan,Potato Chip
TR27212,72,P9,10000,3,30000,8,Sinar Harapan,Yoghurt
TR29441,169,P10,15000,5,75000,13,Buana,Cheese Stick
TR30375,306,P10,15000,4,60000,8,Sinar Harapan,Cheese Stick
TR36292,434,P1,8800,10,88000,10,Harapan Baru,Choco Bar
TR44799,7,P7,9400,6,56400,12,Prestasi Utama,Coffee Candy
TR49089,444,P1,8800,6,52800,13,Buana,Choco Bar
TR56687,31,P2,3200,7,22400,13,Buana,Ginger Candy 
TR65514,392,P10,15000,1,15000,2,Prima Kelapa Dua,Cheese Stick
TR76683,104,P10,15000,1,15000,7,Buana Indah,Cheese Stick
TR86426,148,P10,15000,3,45000,6,Lingga,Cheese Stick
TR89274,44,P5,4200,5,21000,14,Priangan,Thai Tea
TR10996,233,P2,3200,5,16000,11,Sinar Harapan,Ginger Candy 
TR11078,306,P5,4200,4,16800,9,Lingga,Thai Tea
TR27017,133,P1,8800,2,17600,5,Bonafid,Choco Bar
TR67563,243,P10,15000,4,60000,12,Prestasi Utama,Cheese Stick
TR6865,233,P3,7500,5,37500,7,Buana Indah,Crackers
TR88722,207,P5,4200,3,12600,6,Lingga,Thai Tea
TR96686,164,P2,3200,6,19200,7,Buana Indah,Ginger Candy 
TR17343,294,P5,4200,5,21000,7,Buana Indah,Thai Tea
TR23240,71,P10,15000,1,15000,1,Prima Tendean,Cheese Stick
TR23581,374,P6,18000,3,54000,11,Sinar Harapan,Cashew
TR24726,400,P5,4200,4,16800,9,Lingga,Thai Tea
TR31792,3,P5,4200,4,16800,13,Buana,Thai Tea
TR36668,311,P8,16000,3,48000,1,Prima Tendean,Oat
TR38813,330,P4,12000,2,24000,7,Buana Indah,Potato Chip
TR39038,230,P5,4200,5,21000,11,Sinar Harapan,Thai Tea
TR52651,141,P9,10000,2,20000,10,Harapan Baru,Yoghurt
TR55359,58,P1,8800,6,52800,8,Sinar Harapan,Choco Bar
TR57804,368,P10,15000,3,45000,2,Prima Kelapa Dua,Cheese Stick
TR59461,245,P5,4200,4,16800,14,Priangan,Thai Tea
TR74365,92,P5,4200,5,21000,5,Bonafid,Thai Tea
TR97069,418,P3,7500,2,15000,11,Sinar Harapan,Crackers
TR11946,96,P4,12000,1,12000,4,Gita Ginara,Potato Chip
TR1651,206,P9,10000,2,20000,11,Sinar Harapan,Yoghurt
TR18370,219,P10,15000,4,60000,11,Sinar Harapan,Cheese Stick
TR21036,348,P3,7500,3,22500,14,Priangan,Crackers
TR26389,8,P9,10000,7,70000,4,Gita Ginara,Yoghurt
TR32615,392,P5,4200,5,21000,10,Harapan Baru,Thai Tea
TR38016,279,P4,12000,2,24000,14,Priangan,Potato Chip
TR50919,235,P7,9400,4,37600,7,Buana Indah,Coffee Candy
TR55343,151,P4,12000,5,60000,10,Harapan Baru,Potato Chip
TR59533,432,P10,15000,4,60000,1,Prima Tendean,Cheese Stick
TR61742,378,P2,3200,7,22400,8,Sinar Harapan,Ginger Candy 
TR62739,327,P3,7500,1,7500,11,Sinar Harapan,Crackers
TR67148,152,P7,9400,6,56400,5,Bonafid,Coffee Candy
TR69230,121,P5,4200,3,12600,3,Prima Kota,Thai Tea
TR94616,320,P7,9400,2,18800,4,Gita Ginara,Coffee Candy
TR9566,285,P2,3200,3,9600,8,Sinar Harapan,Ginger Candy 
TR12254,358,P10,15000,5,75000,1,Prima Tendean,Cheese Stick
TR29922,434,P4,12000,5,60000,11,Sinar Harapan,Potato Chip
TR38424,253,P6,18000,2,36000,7,Buana Indah,Cashew
TR47515,423,P10,15000,3,45000,1,Prima Tendean,Cheese Stick
TR55053,295,P1,8800,7,61600,9,Lingga,Choco Bar
TR56072,172,P1,8800,6,52800,2,Prima Kelapa Dua,Choco Bar
TR58613,369,P1,8800,5,44000,13,Buana,Choco Bar
TR64408,370,P4,12000,4,48000,14,Priangan,Potato Chip
TR64559,363,P1,8800,4,35200,7,Buana Indah,Choco Bar
TR79884,172,P5,4200,2,8400,5,Bonafid,Thai Tea
TR88766,37,P1,8800,8,70400,4,Gita Ginara,Choco Bar
TR91404,422,P5,4200,4,16800,6,Lingga,Thai Tea
TR97594,164,P3,7500,1,7500,4,Gita Ginara,Crackers
TR98514,158,P9,10000,6,60000,8,Sinar Harapan,Yoghurt
TR132,25,P3,7500,3,22500,12,Prestasi Utama,Crackers
TR13510,155,P9,10000,1,10000,14,Priangan,Yoghurt
TR17342,237,P9,10000,1,10000,2,Prima Kelapa Dua,Yoghurt
TR25951,297,P6,18000,2,36000,4,Gita Ginara,Cashew
TR29720,392,P8,16000,3,48000,8,Sinar Harapan,Oat
TR38193,266,P4,12000,1,12000,2,Prima Kelapa Dua,Potato Chip
TR47260,171,P10,15000,1,15000,8,Sinar Harapan,Cheese Stick
TR51435,164,P9,10000,3,30000,11,Sinar Harapan,Yoghurt
TR89937,411,P7,9400,5,47000,1,Prima Tendean,Coffee Candy
TR96772,255,P7,9400,6,56400,10,Harapan Baru,Coffee Candy
TR9683,416,P10,15000,1,15000,2,Prima Kelapa Dua,Cheese Stick
TR995,198,P8,16000,1,16000,10,Harapan Baru,Oat
TR12455,142,P8,16000,3,48000,6,Lingga,Oat
TR15666,88,P3,7500,6,45000,10,Harapan Baru,Crackers
TR2029,135,P5,4200,3,12600,4,Gita Ginara,Thai Tea
TR26170,300,P10,15000,2,30000,2,Prima Kelapa Dua,Cheese Stick
TR26519,244,P2,3200,7,22400,8,Sinar Harapan,Ginger Candy 
TR27463,187,P10,15000,2,30000,11,Sinar Harapan,Cheese Stick
TR30057,167,P4,12000,3,36000,6,Lingga,Potato Chip
TR33805,47,P10,15000,4,60000,11,Sinar Harapan,Cheese Stick
TR37346,417,P1,8800,7,61600,9,Lingga,Choco Bar
TR50797,358,P10,15000,3,45000,4,Gita Ginara,Cheese Stick
TR51709,40,P5,4200,3,12600,4,Gita Ginara,Thai Tea
TR68253,314,P9,10000,6,60000,14,Priangan,Yoghurt
TR75704,254,P5,4200,5,21000,9,Lingga,Thai Tea
TR88968,385,P9,10000,6,60000,9,Lingga,Yoghurt
TR90484,377,P5,4200,4,16800,12,Prestasi Utama,Thai Tea
TR91652,431,P2,3200,6,19200,1,Prima Tendean,Ginger Candy 
TR93938,29,P9,10000,5,50000,9,Lingga,Yoghurt
TR97809,230,P5,4200,5,21000,6,Lingga,Thai Tea
TR16185,117,P6,18000,1,18000,12,Prestasi Utama,Cashew
TR35657,359,P2,3200,3,9600,3,Prima Kota,Ginger Candy 
TR4126,118,P9,10000,2,20000,11,Sinar Harapan,Yoghurt
TR48587,23,P3,7500,5,37500,1,Prima Tendean,Crackers
TR49083,263,P8,16000,3,48000,3,Prima Kota,Oat
TR55706,418,P8,16000,3,48000,2,Prima Kelapa Dua,Oat
TR62175,341,P10,15000,2,30000,9,Lingga,Cheese Stick
TR70458,308,P10,15000,2,30000,8,Sinar Harapan,Cheese Stick
TR81210,24,P1,8800,6,52800,8,Sinar Harapan,Choco Bar
TR8623,341,P2,3200,4,12800,7,Buana Indah,Ginger Candy 
TR87881,98,P9,10000,5,50000,11,Sinar Harapan,Yoghurt
TR89053,284,P5,4200,2,8400,3,Prima Kota,Thai Tea
TR91932,188,P1,8800,2,17600,8,Sinar Harapan,Choco Bar
TR94853,229,P2,3200,4,12800,1,Prima Tendean,Ginger Candy 
TR14192,436,P2,3200,6,19200,7,Buana Indah,Ginger Candy 
TR14426,43,P7,9400,3,28200,12,Prestasi Utama,Coffee Candy
TR19803,301,P9,10000,3,30000,13,Buana,Yoghurt
TR22534,334,P5,4200,5,21000,5,Bonafid,Thai Tea
TR68513,268,P5,4200,2,8400,12,Prestasi Utama,Thai Tea
TR8376,421,P3,7500,3,22500,2,Prima Kelapa Dua,Crackers
TR89077,357,P10,15000,5,75000,3,Prima Kota,Cheese Stick
TR91700,146,P10,15000,2,30000,11,Sinar Harapan,Cheese Stick
TR9249,147,P5,4200,5,21000,11,Sinar Harapan,Thai Tea
TR94517,406,P5,4200,4,16800,3,Prima Kota,Thai Tea
TR99580,28,P10,15000,4,60000,13,Buana,Cheese Stick
TR1624,94,P1,8800,8,70400,13,Buana,Choco Bar
TR17545,142,P7,9400,4,37600,5,Bonafid,Coffee Candy
TR25746,223,P10,15000,5,75000,9,Lingga,Cheese Stick
TR3119,232,P3,7500,3,22500,1,Prima Tendean,Crackers
TR37048,119,P4,12000,5,60000,13,Buana,Potato Chip
TR39081,163,P4,12000,2,24000,13,Buana,Potato Chip
TR4084,271,P3,7500,4,30000,5,Bonafid,Crackers
TR40897,156,P8,16000,3,48000,7,Buana Indah,Oat
TR63886,369,P8,16000,2,32000,1,Prima Tendean,Oat
TR71922,306,P3,7500,6,45000,2,Prima Kelapa Dua,Crackers
TR77911,53,P10,15000,1,15000,1,Prima Tendean,Cheese Stick
TR78686,76,P7,9400,5,47000,2,Prima Kelapa Dua,Coffee Candy
TR95050,446,P5,4200,4,16800,11,Sinar Harapan,Thai Tea
TR16562,106,P2,3200,3,9600,5,Bonafid,Ginger Candy 
TR16832,441,P6,18000,1,18000,6,Lingga,Cashew
TR1846,425,P4,12000,3,36000,3,Prima Kota,Potato Chip
TR25437,338,P7,9400,4,37600,5,Bonafid,Coffee Candy
TR28178,154,P2,3200,5,16000,2,Prima Kelapa Dua,Ginger Candy 
TR29269,77,P6,18000,4,72000,11,Sinar Harapan,Cashew
TR33707,75,P9,10000,1,10000,7,Buana Indah,Yoghurt
TR36891,60,P1,8800,8,70400,9,Lingga,Choco Bar
TR37685,260,P1,8800,6,52800,12,Prestasi Utama,Choco Bar
TR40214,71,P7,9400,2,18800,6,Lingga,Coffee Candy
TR43554,376,P1,8800,10,88000,12,Prestasi Utama,Choco Bar
TR55359,27,P7,9400,2,18800,12,Prestasi Utama,Coffee Candy
TR68675,4,P7,9400,3,28200,14,Priangan,Coffee Candy
TR69826,191,P1,8800,7,61600,3,Prima Kota,Choco Bar
TR74573,109,P5,4200,4,16800,4,Gita Ginara,Thai Tea
TR74579,131,P5,4200,3,12600,9,Lingga,Thai Tea
TR75034,268,P10,15000,3,45000,6,Lingga,Cheese Stick
TR8922,72,P9,10000,7,70000,8,Sinar Harapan,Yoghurt
TR95371,46,P5,4200,2,8400,14,Priangan,Thai Tea
TR22235,434,P4,12000,1,12000,14,Priangan,Potato Chip
TR37397,264,P10,15000,4,60000,2,Prima Kelapa Dua,Cheese Stick
TR43983,368,P8,16000,1,16000,1,Prima Tendean,Oat
TR61498,357,P2,3200,6,19200,1,Prima Tendean,Ginger Candy 
TR63825,207,P4,12000,3,36000,5,Bonafid,Potato Chip
TR84960,273,P5,4200,3,12600,5,Bonafid,Thai Tea
TR12201,352,P8,16000,3,48000,13,Buana,Oat
TR20992,435,P9,10000,7,70000,1,Prima Tendean,Yoghurt
TR26350,8,P2,3200,4,12800,14,Priangan,Ginger Candy 
TR29927,265,P8,16000,2,32000,3,Prima Kota,Oat
TR37185,161,P10,15000,4,60000,11,Sinar Harapan,Cheese Stick
TR53207,338,P5,4200,2,8400,4,Gita Ginara,Thai Tea
TR6899,299,P7,9400,3,28200,13,Buana,Coffee Candy
TR75819,397,P9,10000,1,10000,4,Gita Ginara,Yoghurt
TR91047,250,P10,15000,1,15000,2,Prima Kelapa Dua,Cheese Stick
TR97950,330,P1,8800,8,70400,4,Gita Ginara,Choco Bar
TR99324,292,P6,18000,3,54000,9,Lingga,Cashew
TR14989,202,P2,3200,7,22400,11,Sinar Harapan,Ginger Candy 
TR18138,146,P3,7500,1,7500,4,Gita Ginara,Crackers
TR23947,34,P5,4200,2,8400,4,Gita Ginara,Thai Tea
TR34848,428,P5,4200,5,21000,4,Gita Ginara,Thai Tea
TR48254,195,P8,16000,1,16000,6,Lingga,Oat
TR62819,184,P1,8800,7,61600,5,Bonafid,Choco Bar
TR71741,36,P9,10000,6,60000,9,Lingga,Yoghurt
TR81955,102,P9,10000,2,20000,8,Sinar Harapan,Yoghurt
TR82050,145,P1,8800,3,26400,2,Prima Kelapa Dua,Choco Bar
TR87447,362,P10,15000,2,30000,10,Harapan Baru,Cheese Stick
TR89566,408,P10,15000,3,45000,13,Buana,Cheese Stick
TR91768,160,P6,18000,1,18000,4,Gita Ginara,Cashew
TR98746,155,P7,9400,6,56400,10,Harapan Baru,Coffee Candy
TR16690,353,P5,4200,5,21000,6,Lingga,Thai Tea
TR17660,209,P6,18000,3,54000,12,Prestasi Utama,Cashew
TR45310,318,P3,7500,1,7500,3,Prima Kota,Crackers
TR55449,317,P5,4200,5,21000,8,Sinar Harapan,Thai Tea
TR57021,384,P2,3200,4,12800,9,Lingga,Ginger Candy 
TR58354,404,P1,8800,3,26400,6,Lingga,Choco Bar
TR64723,217,P3,7500,5,37500,2,Prima Kelapa Dua,Crackers
TR7241,351,P8,16000,3,48000,14,Priangan,Oat
TR75138,19,P8,16000,2,32000,11,Sinar Harapan,Oat
TR9402,161,P7,9400,2,18800,4,Gita Ginara,Coffee Candy
TR95596,423,P8,16000,1,16000,9,Lingga,Oat
TR11644,293,P3,7500,1,7500,12,Prestasi Utama,Crackers
TR11870,282,P7,9400,3,28200,11,Sinar Harapan,Coffee Candy
TR15572,32,P4,12000,2,24000,8,Sinar Harapan,Potato Chip
TR25557,139,P7,9400,6,56400,14,Priangan,Coffee Candy
TR31765,329,P4,12000,3,36000,6,Lingga,Potato Chip
TR34067,38,P6,18000,3,54000,7,Buana Indah,Cashew
TR38944,248,P7,9400,4,37600,12,Prestasi Utama,Coffee Candy
TR3915,206,P10,15000,5,75000,9,Lingga,Cheese Stick
TR4319,329,P3,7500,6,45000,12,Prestasi Utama,Crackers
TR59731,272,P2,3200,7,22400,2,Prima Kelapa Dua,Ginger Candy 
TR60829,256,P7,9400,2,18800,2,Prima Kelapa Dua,Coffee Candy
TR6162,309,P1,8800,8,70400,13,Buana,Choco Bar
TR64729,252,P2,3200,7,22400,12,Prestasi Utama,Ginger Candy 
TR6832,423,P3,7500,6,45000,12,Prestasi Utama,Crackers
TR6907,298,P3,7500,1,7500,1,Prima Tendean,Crackers
TR71313,401,P3,7500,6,45000,11,Sinar Harapan,Crackers
TR74741,234,P3,7500,5,37500,12,Prestasi Utama,Crackers
TR96145,326,P3,7500,3,22500,13,Buana,Crackers
TR97351,254,P8,16000,1,16000,4,Gita Ginara,Oat
TR97399,46,P9,10000,3,30000,2,Prima Kelapa Dua,Yoghurt
TR18538,24,P5,4200,5,21000,12,Prestasi Utama,Thai Tea
TR24712,294,P10,15000,3,45000,5,Bonafid,Cheese Stick
TR49366,13,P10,15000,5,75000,5,Bonafid,Cheese Stick
TR51156,208,P5,4200,5,21000,13,Buana,Thai Tea
TR68328,112,P7,9400,2,18800,2,Prima Kelapa Dua,Coffee Candy
TR68655,314,P4,12000,1,12000,7,Buana Indah,Potato Chip
TR85194,390,P3,7500,4,30000,13,Buana,Crackers
TR9684,16,P2,3200,5,16000,12,Prestasi Utama,Ginger Candy 
TR99756,279,P1,8800,6,52800,13,Buana,Choco Bar
TR1570,167,P1,8800,10,88000,2,Prima Kelapa Dua,Choco Bar
TR20448,374,P5,4200,3,12600,6,Lingga,Thai Tea
TR21972,423,P4,12000,4,48000,5,Bonafid,Potato Chip
TR30075,162,P6,18000,2,36000,12,Prestasi Utama,Cashew
TR37604,282,P6,18000,2,36000,6,Lingga,Cashew
TR5146,282,P5,4200,4,16800,6,Lingga,Thai Tea
TR67389,445,P4,12000,2,24000,2,Prima Kelapa Dua,Potato Chip
TR68241,75,P7,9400,3,28200,5,Bonafid,Coffee Candy
TR7470,153,P3,7500,2,15000,7,Buana Indah,Crackers
TR77543,55,P5,4200,3,12600,4,Gita Ginara,Thai Tea
TR82183,444,P5,4200,3,12600,8,Sinar Harapan,Thai Tea
TR83657,36,P5,4200,3,12600,2,Prima Kelapa Dua,Thai Tea
TR86268,413,P3,7500,5,37500,11,Sinar Harapan,Crackers
TR92136,140,P7,9400,4,37600,5,Bonafid,Coffee Candy
TR96869,103,P2,3200,4,12800,9,Lingga,Ginger Candy 
TR98274,146,P5,4200,3,12600,3,Prima Kota,Thai Tea
TR16677,217,P2,3200,5,16000,8,Sinar Harapan,Ginger Candy 
TR28208,105,P10,15000,1,15000,3,Prima Kota,Cheese Stick
TR30469,210,P1,8800,7,61600,13,Buana,Choco Bar
TR40379,422,P2,3200,7,22400,7,Buana Indah,Ginger Candy 
TR46823,269,P7,9400,6,56400,1,Prima Tendean,Coffee Candy
TR50181,289,P5,4200,2,8400,7,Buana Indah,Thai Tea
TR51422,443,P1,8800,8,70400,13,Buana,Choco Bar
TR52983,130,P8,16000,2,32000,3,Prima Kota,Oat
TR55857,175,P5,4200,2,8400,6,Lingga,Thai Tea
TR56170,398,P10,15000,5,75000,13,Buana,Cheese Stick
TR64658,282,P5,4200,3,12600,6,Lingga,Thai Tea
TR6532,61,P5,4200,3,12600,8,Sinar Harapan,Thai Tea
TR76847,362,P7,9400,3,28200,8,Sinar Harapan,Coffee Candy
TR80901,12,P1,8800,10,88000,3,Prima Kota,Choco Bar
TR83941,10,P5,4200,3,12600,1,Prima Tendean,Thai Tea
TR10750,377,P5,4200,2,8400,4,Gita Ginara,Thai Tea
TR13595,268,P6,18000,4,72000,2,Prima Kelapa Dua,Cashew
TR2837,412,P10,15000,1,15000,5,Bonafid,Cheese Stick
TR28840,413,P7,9400,4,37600,7,Buana Indah,Coffee Candy
TR36938,330,P9,10000,5,50000,4,Gita Ginara,Yoghurt
TR45595,264,P7,9400,2,18800,9,Lingga,Coffee Candy
TR49953,215,P7,9400,4,37600,4,Gita Ginara,Coffee Candy
TR50379,137,P1,8800,6,52800,12,Prestasi Utama,Choco Bar
TR53618,118,P10,15000,5,75000,9,Lingga,Cheese Stick
TR54455,305,P9,10000,3,30000,6,Lingga,Yoghurt
TR78094,35,P2,3200,7,22400,7,Buana Indah,Ginger Candy 
TR91952,231,P10,15000,5,75000,10,Harapan Baru,Cheese Stick
TR15472,336,P6,18000,1,18000,3,Prima Kota,Cashew
TR16421,316,P3,7500,2,15000,12,Prestasi Utama,Crackers
TR1877,382,P3,7500,2,15000,14,Priangan,Crackers
TR28701,369,P1,8800,7,61600,11,Sinar Harapan,Choco Bar
TR3104,125,P5,4200,5,21000,14,Priangan,Thai Tea
TR33209,213,P5,4200,2,8400,6,Lingga,Thai Tea
TR35055,11,P7,9400,4,37600,6,Lingga,Coffee Candy
TR36807,167,P6,18000,3,54000,8,Sinar Harapan,Cashew
TR42955,74,P2,3200,5,16000,2,Prima Kelapa Dua,Ginger Candy 
TR51628,444,P2,3200,6,19200,3,Prima Kota,Ginger Candy 
TR63130,291,P1,8800,2,17600,12,Prestasi Utama,Choco Bar
TR7318,305,P10,15000,2,30000,7,Buana Indah,Cheese Stick
TR79242,107,P8,16000,3,48000,1,Prima Tendean,Oat
TR86503,370,P7,9400,5,47000,14,Priangan,Coffee Candy
TR91849,208,P2,3200,6,19200,10,Harapan Baru,Ginger Candy 
TR14437,29,P2,3200,5,16000,9,Lingga,Ginger Candy 
TR1959,310,P10,15000,2,30000,14,Priangan,Cheese Stick
TR45818,384,P6,18000,3,54000,6,Lingga,Cashew
TR52447,77,P7,9400,2,18800,13,Buana,Coffee Candy
TR56968,281,P3,7500,6,45000,9,Lingga,Crackers
TR59606,307,P10,15000,5,75000,14,Priangan,Cheese Stick
TR65251,268,P2,3200,5,16000,9,Lingga,Ginger Candy 
TR7427,158,P5,4200,4,16800,6,Lingga,Thai Tea
TR78882,209,P5,4200,5,21000,9,Lingga,Thai Tea
TR81827,441,P5,4200,3,12600,2,Prima Kelapa Dua,Thai Tea
TR91724,217,P3,7500,6,45000,14,Priangan,Crackers
TR29805,243,P4,12000,2,24000,14,Priangan,Potato Chip
TR67381,316,P5,4200,5,21000,7,Buana Indah,Thai Tea
TR75662,206,P5,4200,5,21000,13,Buana,Thai Tea
TR90114,21,P8,16000,2,32000,14,Priangan,Oat
TR94623,320,P6,18000,4,72000,1,Prima Tendean,Cashew
TR15243,97,P4,12000,2,24000,14,Priangan,Potato Chip
TR19364,37,P5,4200,3,12600,1,Prima Tendean,Thai Tea
TR20317,53,P5,4200,4,16800,1,Prima Tendean,Thai Tea
TR28219,280,P6,18000,1,18000,12,Prestasi Utama,Cashew
TR53948,187,P10,15000,2,30000,13,Buana,Cheese Stick
TR71949,270,P9,10000,4,40000,9,Lingga,Yoghurt
TR74289,304,P8,16000,3,48000,14,Priangan,Oat
TR77633,187,P2,3200,7,22400,11,Sinar Harapan,Ginger Candy 
TR85896,86,P5,4200,2,8400,9,Lingga,Thai Tea
TR89081,296,P10,15000,3,45000,6,Lingga,Cheese Stick
TR97423,262,P7,9400,5,47000,12,Prestasi Utama,Coffee Candy
TR99723,417,P7,9400,5,47000,11,Sinar Harapan,Coffee Candy
TR14054,424,P5,4200,5,21000,10,Harapan Baru,Thai Tea
TR17682,422,P4,12000,3,36000,2,Prima Kelapa Dua,Potato Chip
TR27494,447,P2,3200,7,22400,4,Gita Ginara,Ginger Candy 
TR28643,175,P4,12000,1,12000,10,Harapan Baru,Potato Chip
TR28689,428,P10,15000,2,30000,6,Lingga,Cheese Stick
TR32896,317,P5,4200,3,12600,10,Harapan Baru,Thai Tea
TR35472,8,P4,12000,2,24000,8,Sinar Harapan,Potato Chip
TR3689,351,P5,4200,2,8400,1,Prima Tendean,Thai Tea
TR58906,150,P3,7500,1,7500,4,Gita Ginara,Crackers
TR7016,375,P2,3200,5,16000,2,Prima Kelapa Dua,Ginger Candy 
TR97242,310,P9,10000,3,30000,1,Prima Tendean,Yoghurt
TR11531,308,P7,9400,2,18800,4,Gita Ginara,Coffee Candy
TR25829,88,P6,18000,4,72000,11,Sinar Harapan,Cashew
TR26416,384,P4,12000,1,12000,9,Lingga,Potato Chip
TR2750,370,P3,7500,4,30000,14,Priangan,Crackers
TR3310,2,P9,10000,1,10000,12,Prestasi Utama,Yoghurt
TR37874,235,P3,7500,1,7500,3,Prima Kota,Crackers
TR39787,442,P5,4200,3,12600,3,Prima Kota,Thai Tea
TR51447,158,P8,16000,2,32000,12,Prestasi Utama,Oat
TR570,340,P4,12000,5,60000,1,Prima Tendean,Potato Chip
TR61002,222,P1,8800,5,44000,4,Gita Ginara,Choco Bar
TR61203,180,P9,10000,4,40000,12,Prestasi Utama,Yoghurt
TR63789,35,P5,4200,5,21000,6,Lingga,Thai Tea
TR70268,273,P2,3200,3,9600,13,Buana,Ginger Candy 
TR70505,186,P1,8800,4,35200,7,Buana Indah,Choco Bar
TR88971,119,P3,7500,6,45000,9,Lingga,Crackers
TR1318,369,P6,18000,1,18000,7,Buana Indah,Cashew
TR17221,444,P6,18000,3,54000,13,Buana,Cashew
TR17696,219,P4,12000,4,48000,10,Harapan Baru,Potato Chip
TR2688,415,P5,4200,5,21000,4,Gita Ginara,Thai Tea
TR31177,200,P10,15000,1,15000,3,Prima Kota,Cheese Stick
TR32283,362,P2,3200,6,19200,11,Sinar Harapan,Ginger Candy 
TR43238,424,P1,8800,9,79200,12,Prestasi Utama,Choco Bar
TR59812,438,P5,4200,2,8400,13,Buana,Thai Tea
TR64458,35,P7,9400,5,47000,4,Gita Ginara,Coffee Candy
TR64948,347,P2,3200,7,22400,3,Prima Kota,Ginger Candy 
TR76347,203,P10,15000,5,75000,1,Prima Tendean,Cheese Stick
TR78580,418,P10,15000,1,15000,8,Sinar Harapan,Cheese Stick
TR83938,205,P7,9400,5,47000,1,Prima Tendean,Coffee Candy
TR84455,265,P8,16000,1,16000,6,Lingga,Oat
TR85365,415,P5,4200,3,12600,11,Sinar Harapan,Thai Tea
TR87064,364,P3,7500,6,45000,6,Lingga,Crackers
TR93601,171,P7,9400,3,28200,5,Bonafid,Coffee Candy
TR97954,296,P2,3200,6,19200,13,Buana,Ginger Candy 
TR17643,278,P10,15000,4,60000,5,Bonafid,Cheese Stick
TR20051,123,P5,4200,5,21000,5,Bonafid,Thai Tea
TR21310,1,P6,18000,2,36000,8,Sinar Harapan,Cashew
TR27877,300,P5,4200,3,12600,11,Sinar Harapan,Thai Tea
TR30910,284,P1,8800,10,88000,6,Lingga,Choco Bar
TR43384,445,P7,9400,5,47000,10,Harapan Baru,Coffee Candy
TR52798,193,P5,4200,4,16800,6,Lingga,Thai Tea
TR56984,187,P4,12000,3,36000,7,Buana Indah,Potato Chip
TR5759,82,P9,10000,5,50000,3,Prima Kota,Yoghurt
TR59840,102,P4,12000,1,12000,9,Lingga,Potato Chip
TR66506,20,P1,8800,5,44000,3,Prima Kota,Choco Bar
TR66567,133,P8,16000,1,16000,3,Prima Kota,Oat
TR75058,412,P2,3200,4,12800,4,Gita Ginara,Ginger Candy 
TR94244,14,P8,16000,3,48000,4,Gita Ginara,Oat
TR97104,271,P10,15000,1,15000,2,Prima Kelapa Dua,Cheese Stick
TR9792,345,P8,16000,2,32000,13,Buana,Oat
TR11815,270,P2,3200,6,19200,10,Harapan Baru,Ginger Candy 
TR12310,249,P4,12000,5,60000,14,Priangan,Potato Chip
TR24953,327,P7,9400,4,37600,11,Sinar Harapan,Coffee Candy
TR25709,73,P6,18000,1,18000,7,Buana Indah,Cashew
TR2613,239,P9,10000,3,30000,3,Prima Kota,Yoghurt
TR33933,108,P2,3200,4,12800,10,Harapan Baru,Ginger Candy 
TR35558,192,P4,12000,2,24000,10,Harapan Baru,Potato Chip
